"SITE_ID","IGBP","LOCATION_LAT","LOCATION_LONG","LOCATION_ELEV","MAT","MAP","CLIMATE_KOEPPEN","UTC_OFFSET","data_year_length","SC_source","NEE_source","NEE_availability","NEE_availability_after_filling","LE_availability","LE_availability_after_filling","H_availability","H_availability_after_filling","USTAR_availability","USTAR_availability_after_filling","NETRAD_availability","NETRAD_availability_after_filling","TA_availability","TA_availability_after_filling","VPD_availability","VPD_availability_after_filling","SWC_availability","SWC_availability_after_filling","SW_IN_availability","SW_IN_availability_after_filling","ECO_NAME","REALM","BIOME","ECO_NUM","NA_L3CODE","NA_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","NEE_clust_group","LE_clust_group","H_clust_group","USTAR_clust_group","NETRAD_clust_group","TA_clust_group","VPD_clust_group","SWC_clust_group"
"US-Rms","CSH",43.0645,-116.7486,2111,5.4,800,"Bsh",-7,6,NA,"NEE",0.651901622718053,1,0.660091277890467,1,0.731000676132522,1,0.796517917511832,1,0.843618999323868,1,0.843711967545639,1,0.843703515889114,1,0.800726842461122,1,0.843897903989182,1,"Snake-Columbia shrub steppe","NA",13,9,"10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,5,2,1,2,6,13,4
"US-Ro1","CRO",44.7143,-93.0898,290,6.4,879,"Dfa",-6,13,NA,"NEE",0.721695795606093,1,0.750140380430968,1,0.77919474275286,1,0.916166561381343,1,0.925164069628694,1,0.972445953534077,1,0.930178283147329,1,0.0756431178493718,1,0.990296202709342,1,"Central tall grasslands","NA",8,5,"9.2.3","Western Corn Belt Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",9,5,1,1,2,6,1,1
"US-Ro2","CRO",44.7288,-93.0888,292,6.4,879,"Dfa",-6,9,NA,"NEE",0.4184724756691,1,0.433223083941606,1,0.449741484184915,1,0.538631640308191,1,0.178299878345499,1,0.183520884022709,1,0.183520884022709,1,0,0,0.183508211678832,1,"Central tall grasslands","NA",8,5,"9.2.3","Western Corn Belt Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",3,5,1,1,2,6,1,NA
"US-Ro3","CRO",44.7217,-93.0893,260,6.4,879,"Dfa",-6,4,"negligible","FC+SC",0.503764544832307,1,0.742642026009583,1,0.791210358202145,1,0.847379078256902,1,0.999985740360484,1,0.899997148072097,1,0.599760438056126,1,0,0,0.999957221081451,1,"Central tall grasslands","NA",8,5,"9.2.3","Western Corn Belt Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",9,5,1,1,2,6,1,NA
"US-Ro4","GRA",44.6781,-93.0723,274,6.4,879,"Dfa",-6,8,NA,"NEE",0.666459163346614,1,0.71807215582116,1,0.726635126162019,1,0.859956009296149,1,0.903220451527224,1,0.939526615759186,1,0.852644975652944,1,0.55683515936255,1,0.959142596281541,1,"Central tall grasslands","NA",8,5,"9.2.3","Western Corn Belt Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",9,5,1,1,2,6,1,1
"US-Ro5","CRO",44.691,-93.0576,283,6.4,879,"Dfa",-6,5,NA,"NEE",0.796657533054976,1,0.825287056367432,1,0.851143876130828,1,0.97375173973556,1,0.98723469032707,1,0.99294319763396,1,0.991051235212248,1,0.869498086290884,1,0.992758350730689,1,"Central tall grasslands","NA",8,5,"9.2.3","Western Corn Belt Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",9,5,1,1,2,6,1,1
"US-Ro6","CRO",44.6946,-93.0578,282,6.4,879,"Dfa",-6,5,NA,"NEE",0.768941370911621,1,0.796418319415449,1,0.818937021572721,1,0.929953897007655,1,0.988376391788448,1,0.993910925539318,1,0.993889178844816,1,0.858994432846207,1,0.994421972860125,1,"Central tall grasslands","NA",8,5,"9.2.3","Western Corn Belt Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",3,5,1,1,2,6,1,4
"US-Rpf","DBF",65.1198,-147.429,497,-0.8,450,"Dwc",-9,14,NA,"NEE",0.508086461999739,1,0.532643234258897,1,0.723377819058793,1,0.74054474644766,1,0.725141767696519,1,0.896680680484943,1,0.896680680484943,1,0.90370795854517,1,0.824578770694825,1,"Interior Yukon-Alaska alpine tundra","NA",11,11,"6.1.1","Interior Highlands and Klondike Plateau","6.1","BOREAL CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",3,2,1,1,3,5,1,4
"US-Rwe","CSH",43.0653,-116.7591,2098,5.4,800,"Bsh",-7,4,"SC","FC+SC",0.3729815455594,1,0.535238850442138,1,0.557501922337562,1,0.809916858900423,1,0.397995963091119,1,0.932381776239908,1,0.932345732410611,1,0,0,0.927155420991926,1,"Snake-Columbia shrub steppe","NA",13,9,"10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,5,2,1,7,6,13,NA
"US-Rwf","CSH",43.1207,-116.7231,1878,6.5,505,"Bsh",-7,6,NA,"NEE",0.715474983096687,1,0.725160581473969,1,0.775016903313049,1,0.840314401622718,1,0.87816091954023,1,0.882310682893847,1,0.882310682893847,1,0,0,0.87816091954023,1,"Snake-Columbia shrub steppe","NA",13,9,"10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,5,2,1,2,6,13,NA
"US-Rws","OSH",43.1675,-116.7132,1425,8.9,290,"Bsk",-7,6,NA,"NEE",0.711680189317106,1,0.723994252873563,1,0.795233265720081,1,0.852797498309669,1,0.866463826910074,1,0.853946923597025,1,0.8539384719405,1,0.73854800540906,1,0.866463826910074,1,"Snake-Columbia shrub steppe","NA",13,9,"10.1.3","Northern Basin and Range","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,2,2,1,2,6,13,1
"US-SCd","BSV",33.6518,-116.3721,275,NA,NA,NA,-8,8,"negligible","FC+SC",0.48125,1,0.839244994438265,1,0.889752502780868,1,0.906312569521691,1,0.854463292547275,1,0.919299221357063,1,0.896106785317019,1,0.573998887652948,1,0.726133203559511,1,"Sonoran desert","NA",13,10,"10.2.2","Sonoran Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",3,2,7,1,6,4,19,4
"US-SCf","MF",33.8079,-116.7717,1770,NA,NA,NA,-8,9,NA,"FC+SC",0,0,0.695554937834833,1,0.809164308096634,1,0.82161629434954,1,0.91578009703831,1,0.858302587688264,1,0.858270999696755,1,0.72717451733549,1,0.879333872435055,1,"California montane chaparral and woodlands","NA",12,3,"11.1.3","Southern and Baja California Pine-Oak Mountains","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",NA,5,5,2,6,7,17,4
"US-SCg","GRA",33.7365,-117.6946,465,NA,NA,NA,-8,10,"negligible","FC+SC",0.554320221829884,1,0.794505150758431,1,0.919655591078028,1,0.927571270272993,1,0.924973358146045,1,0.938392369560953,1,0.938137880209742,1,0.685477671210362,1,0.973904237777884,1,"California coastal sage and chaparral","NA",12,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,2,5,1,4,7,3,4
"US-SCs","OSH",33.7343,-117.6959,470,NA,NA,NA,-8,10,"negligible","FC+SC",0.546452259388271,1,0.856775513882924,1,0.930216899153293,1,0.935354402930869,1,0.696107903484914,1,0.749752137975643,1,0.733523139974445,1,0.786653093901269,1,0.971820606214842,1,"California coastal sage and chaparral","NA",12,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,2,5,1,4,7,3,1
"US-SCw","OSH",33.6047,-116.4527,1281,NA,NA,NA,-8,10,"negligible","FC+SC",0.482665380067971,1,0.840894751631665,1,0.934584939372571,1,0.939293042293397,1,0.880584907561065,1,0.94263855236439,1,0.860151316731262,1,0.682123524078659,1,0.963310729490857,1,"California coastal sage and chaparral","NA",12,1,"11.1.3","Southern and Baja California Pine-Oak Mountains","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,2,7,2,4,7,20,4
"US-SdH","GRA",42.0693,-101.4072,1081,NA,NA,"Dsb",-6,6,NA,"NEE",0.591811131386861,1,0.604185675182482,1,0.604746426399027,1,0.563707040754258,1,0.919384884428224,1,0.932367700729927,1,0.932301170924574,1,0.932405717761557,1,0.93239621350365,1,"Nebraska Sand Hills mixed grasslands","NA",8,9,"9.3.4","Nebraska Sand Hills","9.3","WEST-CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",3,5,2,2,2,6,5,4
"US-Seg","GRA",34.3623,-106.702,1596,13.667,273.304,"Bsk",-7,15,"negligible","FC+SC",0.548594900341174,1,0.868947147902077,1,0.917800173579937,1,0.954641018734662,1,0.942127551325792,1,0.951618333632609,1,0.944110253187287,1,0,0,0.939209612737176,1,"Colorado Plateau shrublands","NA",13,4,"10.1.7","Arizona/New Mexico Plateau","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,2,7,1,6,6,14,NA
"US-Ses","OSH",34.3349,-106.7442,1604,13.722,275.082,"Bsk",-7,15,"negligible","FC+SC",0.47366373376429,1,0.88308044532232,1,0.93565197222721,1,0.962904770455498,1,0.956556383551805,1,0.966088316274615,1,0.959339648051715,1,0,0,0.948786436822889,1,"Colorado Plateau shrublands","NA",13,4,"10.1.7","Arizona/New Mexico Plateau","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,2,7,1,6,6,14,NA
"US-SFP","CRO",43.2408,-96.902,386,NA,NA,NA,-6,3,"negligible","FC+SC",0.321776155717762,1,0.43200653892944,1,0.43742396593674,1,0.399863138686131,1,0.570692670316302,1,0.571491027980535,1,0.571491027980535,1,0.570597627737226,1,0.570673661800487,1,"Central tall grasslands","NA",8,5,"9.2.1","Aspen Parkland/Northern Glaciated Plains","9.2","TEMPERATE PRAIRIES","9","GREAT PLAINS",9,5,1,1,2,6,1,1
"US-Shd","GRA",36.9333,-96.6833,346,14.32,897.91,"Cfa",-6,4,"SC","FC+SC",0.329026922199407,1,0.523628222678531,1,0.549552247319188,1,0.63857517681953,1,0.623745151722565,1,0.617328313940224,1,0.635623431439653,1,0.00966803559206023,0.0416666666666667,0.628493611681497,1,"Flint Hills tall grasslands","NA",8,7,"9.4.4","Flint Hills","9.4","SOUTH CENTRAL SEMIARID PRAIRIES","9","GREAT PLAINS",8,5,2,1,2,7,5,NA
"US-Skr","EBF",25.3629,-81.0776,0,23.77,1259,"Cwa",-5,8,NA,"NEE",0.449093086926762,1,0.644756730549852,1,0.662481462468629,1,0.662673967602099,1,0.70215890942277,1,0.816563997262149,1,0.665853867214237,1,0,0,0.816471309605293,1,NA,NA,NA,NA,"15.4.1","Southern Florida Coastal Plain","15.4","EVERGLADES","15","TROPICAL WET FORESTS",20,15,2,2,4,4,12,NA
"US-Slt","DBF",39.9138,-74.596,30,11.04,1138,"Dfa",5,10,NA,"NEE",0.532807365826944,1,0.701151195691858,1,0.740159501642935,1,0.761540480102227,1,0.999520810514786,1,0.99954933369843,1,0.999515105878058,1,0.598941219423147,1,0.997952035414385,1,"Atlantic coastal pine barrens","NA",5,4,"8.5.4","Atlantic Coastal Pine Barrens","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",8,5,2,2,2,6,5,4
"US-Snd","GRA",38.0366,-121.754,-5,15.6,358,"Csa",-8,8,NA,"NEE",0.597721309605293,1,0.60512206251426,1,0.65764031485284,1,0.889801505817933,1,0.946854323522701,1,0.967830253251198,1,0.967509411362081,1,0.84839151266256,1,0.94577772073922,1,"California Central Valley grasslands","NA",8,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",2,5,2,1,2,7,5,5
"US-Sne","GRA",38.0369,-121.7547,-5,16.09,311,"Csa",-8,5,"negligible","FC+SC",0.482943136181088,1,0.636637458926616,1,0.709884994523549,1,0.917864640379701,1,0.904219149324571,1,0.86473165388828,1,0.863590726542534,1,0,0,0.914943866374589,1,"California Central Valley grasslands","NA",8,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",2,12,1,1,4,7,5,NA
"US-Snf","GRA",38.0402,-121.7272,-4,NA,NA,"Csa",-8,2,"negligible","FC+SC",0.279596920289855,0.852430555555556,0.631295289855072,1,0.769927536231884,1,0.774682971014493,1,0.690670289855073,1,0.722192028985507,1,0.705344202898551,1,0.778577898550725,1,0.749275362318841,1,"California Central Valley grasslands","NA",8,1,"11.1.2","Central California Valley","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",NA,5,2,1,4,7,5,1
"US-SO2","CSH",33.3738,-116.6228,1394,13.63,553,"Csa",-8,10,"negligible","FC+SC",0.425873950346842,1,0.693233159912377,1,0.698863636363636,1,0.685760085797736,1,0.845934875867105,1,0.830406854691493,1,0.768950803212851,1,0.297588079591092,1,0.098730147864184,1,"California coastal sage and chaparral","NA",12,1,"11.1.3","Southern and Baja California Pine-Oak Mountains","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,2,6,1,4,7,21,4
"US-SO3","CSH",33.3771,-116.6226,1429,13.29,576,"Csa",-8,10,"SC","FC+SC",0.522824251551661,1,0.696490507484483,1,0.69668446513326,1,0.662667716319825,1,0.854925383351588,1,0.638029390288426,1,0.637943820737495,1,0.29980147864184,1,0.0999452354874042,1,"California coastal sage and chaparral","NA",12,1,"11.1.3","Southern and Baja California Pine-Oak Mountains","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,2,6,1,4,7,21,4
"US-SO4","CSH",33.3845,-116.6406,1429,NA,NA,"Csa",-8,3,"SC","FC+SC",0.425999847931873,1,0.747034671532847,1,0.747034671532847,1,0.747034671532847,1,0.930447840632603,1,0.982512165450122,1,0.959511861313869,1,0.964168947688564,1,0.889294403892944,1,"California coastal sage and chaparral","NA",12,1,"11.1.3","Southern and Baja California Pine-Oak Mountains","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,2,6,1,4,7,21,4
"US-SP1","ENF",29.7381,-82.2188,50,20.06,1309.77,"Cfa",-5,12,NA,"NEE",0.353748383907522,1,0.415254962354552,1,0.420930298882044,1,0.659532093695338,1,0.898552171267777,1,0.896988364134155,1,0.882852308160316,1,0,0,0.863753897634801,1,"Southeastern conifer forests","NA",5,29,"8.5.3","Southern Coastal Plain","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",20,5,2,2,1,7,12,NA
"US-SP2","ENF",29.7648,-82.2448,50,20.07,1314.41,"Cfa",-5,10,NA,"NEE",0.24557441372388,1,0.682526918514463,1,0.688669130395109,1,0.528623733917328,1,0.999925860023725,1,0.999697737019801,1,0.982674057851994,1,0,0,0.999144538735286,1,"Southeastern conifer forests","NA",5,29,"8.5.3","Southern Coastal Plain","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",23,9,2,1,1,7,12,NA
"US-SP3","ENF",29.7548,-82.1633,50,20.25,1312.35,"Cfa",-5,12,NA,"NEE",0.342659137577002,1,0.700932580424367,1,0.703551600882196,1,0.695418853144726,1,0.999947714655107,1,0.999681534717469,1,0.993521370446422,1,0,0,0.9990968894973,1,"Southeastern conifer forests","NA",5,29,"8.5.3","Southern Coastal Plain","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",20,9,2,1,1,7,12,NA
"US-SRC","OSH",31.9083,-110.8395,950,22,330,"Bwh",-7,7,"negligible","FC+SC",0.46573132577239,1,0.64382088384826,1,0.643853474123322,1,0.789589036631469,1,0.781677747360188,1,0.792799178725068,1,0.599824012514666,1,0.837879676704471,1,0.776096662755834,1,"Sonoran desert","NA",13,10,"10.2.2","Sonoran Desert","10.2","WARM DESERTS","10","NORTH AMERICAN DESERTS",3,2,7,1,6,7,22,4
"US-SRG","GRA",31.7894,-110.8277,1291,17,420,"Bsk",-7,14,NA,"NEE",0.071372993143793,1,0.907398429957103,1,0.94645803373922,1,0.967788455662787,1,0.963058772726717,1,0.978335526396193,1,0.976946360262516,1,0,0,0.963185060557052,1,"Chihuahuan desert","NA",13,3,"12.1.1","Madrean Archipelago","12.1","WESTERN SIERRA MADRE PIEDMONT","12","SOUTHERN SEMIARID HIGHLANDS",3,2,2,1,6,7,22,NA
"US-SRM","WSA",31.8214,-110.8661,1120,17.92,380,"Bsk",-7,19,"CO2","FC+SC",0.513182976653988,1,0.870337627094222,1,0.910872691140403,1,0.936614242958222,1,0.926281599068201,1,0.937013499680294,1,0.937013499680294,1,0.865792704709128,1,0.905337131775732,1,"Chihuahuan desert","NA",13,3,"12.1.1","Madrean Archipelago","12.1","WESTERN SIERRA MADRE PIEDMONT","12","SOUTHERN SEMIARID HIGHLANDS",3,2,7,1,6,7,22,4
"US-Srr","WET",38.2006,-122.0264,8,15.1,326,"Csa",-8,3,"negligible","FC+SC",0.354303428154632,0.789930555555556,0.576692803306589,1,0.589274860199368,1,0.93707451981522,1,0.931300145878921,1,0.931269754437151,1,0.931269754437151,1,0,0,0.931300145878921,1,"California Central Valley grasslands","NA",8,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",NA,9,2,1,4,7,5,NA
"US-SRS","WSA",31.8173,-110.8508,1169,19.4,388,"Bsk",-7,8,"SC","FC+SC",0.669939253935661,1,0.860818788501027,1,0.868483344741045,1,0.869574207164043,1,0.898656741957563,1,0.951039527720739,1,0.945984485512206,1,0.84722935204198,1,0.904346338124572,1,"Chihuahuan desert","NA",13,3,"12.1.1","Madrean Archipelago","12.1","WESTERN SIERRA MADRE PIEDMONT","12","SOUTHERN SEMIARID HIGHLANDS",3,2,7,1,6,7,22,4
"US-Sta","OSH",41.3966,-106.8024,2069,5.1,NA,"Bsh",-7,4,"negligible","FC+SC",0.344360067963522,1,0.484575285781985,1,0.486320607510663,1,0.491209820035369,1,0,0,0.72555682698198,1,0.711652045262781,1,0.407330351260446,1,0.725129165366344,1,"Wyoming Basin shrub steppe","NA",13,13,"10.1.4","Wyoming Basin","10.1","COLD DESERTS","10","NORTH AMERICAN DESERTS",3,5,1,1,NA,6,5,4
"US-StJ","WET",39.0882,-75.4372,6.7,13.5,1121,"Cfa",-5,4,NA,"NEE",0.575541517532477,1,0.573530879689706,1,0.577024541189556,1,0.569324226047029,1,0.51035977583527,1,0.739287293054031,1,0.576240249832447,1,0,0,0.727765340025953,1,"Middle Atlantic coastal forests","NA",5,17,"8.5.1","Middle Atlantic Coastal Plain","8.5","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","8","EASTERN TEMPERATE FORESTS",8,5,2,1,2,7,5,NA
"US-SuS","CRO",20.7847,-156.4039,203,24.4,334,"Aw",-10,4,NA,"NEE",0.315765457449236,1,0.347079625827059,1,0.348020762035136,1,0.497390485968515,1,0.493440565822496,1,0.498944786675793,1,0.492157198266028,1,0,0,0,0,"Hawaii tropical low shrublands","OC",7,2,NA,NA,NA,NA,NA,NA,24,16,2,1,4,4,4,NA
"US-SuW","CRO",20.8246,-156.4913,44,24.4,366,"Aw",-10,3,NA,"NEE",0.514731599756691,1,0.527980535279805,1,0.529482208029197,1,0.579189476885645,1,0.558679288321168,1,0.57928451946472,1,0.576072080291971,1,0,0,0,0,"Hawaii tropical low shrublands","OC",7,2,NA,NA,NA,NA,NA,NA,25,17,9,10,4,4,4,NA
"US-Syv","MF",46.242,-89.3477,540,3.81,826,"Dfb",-6,21,NA,"NEE",0.393886568123393,1,0.397338260497001,1,0.517461975149957,1,0.584211653813196,1,0.667253106255356,1,0.69779616538132,1,0.413581833761782,1,0.686691302485004,1,0.387285775492716,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,3,2,6,1,1
"US-Ton","WSA",38.4309,-120.966,177,15.8,559,"Csa",-8,21,"SC","FC+SC",0.378815886193626,1,0.71966478574826,1,0.895954944437238,1,0.906726985774203,1,0.953093245989536,1,0.978980196307346,1,0.977218186535219,1,0.975883166861244,1,0.97594802611666,1,"California Central Valley grasslands","NA",8,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",2,5,5,1,4,7,15,1
"US-Tw1","WET",38.1074,-121.6469,-5,15.5,421,"Csa",-8,10,"negligible","FC+SC",0.245032621589561,1,0.435880326672142,1,0.459895975910211,1,0.939610137786294,1,0.9455755543389,1,0.945301806734191,1,0.945301806734191,1,0,0,0.945450086686741,1,"California Central Valley grasslands","NA",8,1,"11.1.2","Central California Valley","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",8,18,12,1,4,7,5,NA
"US-Tw3","CRO",38.1152,-121.6469,-4,15.6,421,"Csa",-8,5,"negligible","FC+SC",0.301194682820125,1,0.778363200403836,1,0.890469880531718,1,0.893782601379774,1,0.798281591788659,1,0.882287985865724,1,0.866891721352852,1,0.850906528689214,1,0.847267794043412,1,"California Central Valley grasslands","NA",8,1,"11.1.2","Central California Valley","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",26,9,1,1,4,7,5,1
"US-Tw4","WET",38.1027,-121.6413,-5,15.6,421,"Csa",-8,8,"negligible","FC+SC",0.41576580183643,1,0.692531496903694,1,0.843476404014521,1,0.865677717275251,1,0.869508061071962,1,0.87175021353833,1,0.864523275677984,1,0,0,0.872083867179159,1,"California Central Valley grasslands","NA",8,1,"11.1.2","Central California Valley","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",8,18,1,1,4,7,5,NA
"US-Tw5","WET",38.1072,-121.6426,-5,15.5,421,"Csa",-8,2,"negligible","FC+SC",0.31963658322354,0.678819444444444,0.40590689503733,1,0.45731774264383,1,0.829874835309618,1,0.785682916117699,1,0.810331576635924,1,0.810331576635924,1,0,0,0.806626043039086,1,"California Central Valley grasslands","NA",8,1,"11.1.2","Central California Valley","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",NA,18,1,1,4,7,5,NA
"US-Twt","CRO",38.1087,-121.6531,-7,15.6,421,"Csa",-8,8,"negligible","FC+SC",0.386397546419098,1,0.644500165782493,1,0.695733863837312,1,0.937465461980548,1,0.790851569407604,1,0.964722866931919,1,0.893899204244032,1,0,0,0.927580680813439,1,"California Central Valley grasslands","NA",8,1,"11.1.2","Central California Valley","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",9,18,1,1,4,7,5,NA
"US-Uaf","ENF",64.8663,-147.8555,155,-2.9,263,"Dwc",-9,19,"CO2","FC+SC",0.328911503362152,1,0.456571205571566,1,0.580253362151777,1,0.565030619596542,1,0,0,0.983849663784822,1,0.982234630163304,1,0.815943203650336,1,0.975033021133525,1,"Interior Alaska-Yukon lowland taiga","NA",6,7,"3.1.1","Interior Forested Lowlands and Uplands","3.1","ALASKA BOREAL INTERIOR","3","TAIGA",3,2,1,1,NA,5,1,3
"US-UC1","CVM",40.7536,-78.0056,390,10.1,1006.35,"Dfb",-5,3,"negligible","FC+SC",0.652410279805353,1,0.761386100973236,1,0.80461146593674,1,0.804630474452555,1,0.874695863746959,1,0.875627281021898,1,0.875152068126521,1,0.874866940389294,1,0.874676855231144,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",9,5,1,1,2,6,1,1
"US-UC2","CVM",40.7559,-77.9998,396,10.1,1006.35,"Dfb",-5,3,"negligible","FC+SC",0.614260188564477,1,0.81238594890511,1,0.852284823600973,1,0.852455900243309,1,0.863499847931874,1,0.863499847931874,1,0.863480839416058,1,0.863442822384428,1,0.863499847931874,1,"Appalachian-Blue Ridge forests","NA",4,3,"8.4.1","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS",9,5,1,1,2,6,1,1
"US-UiB","CRO",40.0628,-88.1984,224,10.9,1051,"Dfa",-6,9,"SC","FC+SC",0.468689607978558,1,0.620562275460484,1,0.702552859849325,1,0.704422042414604,1,0.899209874352914,1,0.897385045272235,1,0.717050113101386,1,0.506295026707134,1,0.90476039613998,1,"Central forest-grasslands transition","NA",8,4,"8.2.3","Central Corn Belt Plains","8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS",8,5,1,1,2,6,5,1
"US-UiC","GRA",40.0647,-88.1983,224,10.9,1051,"Dfa",-6,9,"SC","FC+SC",0.55139902676399,1,0.770852341849148,1,0.88497947080292,1,0.886335411597729,1,0.784006234793187,1,0.794467254663422,1,0.823163777372263,1,0.276827351987024,1,0.835132806163828,1,"Central forest-grasslands transition","NA",8,4,"8.2.3","Central Corn Belt Plains","8.2","CENTRAL USA PLAINS","8","EASTERN TEMPERATE FORESTS",9,5,1,1,2,6,5,4
"US-UMB","DBF",45.5598,-84.7138,234,5.83,803,"Dfb",-5,15,NA,"NEE",0.750220539027803,1,0.934446675184036,1,0.79936271825759,1,0.945450812192006,1,0.951150605341607,1,0.967428667031697,1,0.884715124414431,1,0.831823781711991,1,0.944504015331265,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,3,2,6,1,4
"US-UMd","DBF",45.5625,-84.6975,239,5.83,803,"Dfb",-5,15,NA,"NEE",0.765323660035286,1,0.907229117235505,1,0.875212934233741,1,0.918176218288009,1,0.916594421123076,1,0.94127197785484,1,0.922221968729087,1,0.832401746060717,1,0.885308298351281,1,"Western Great Lakes forests","NA",4,16,"5.2.1","Northern Lakes and Forests","5.2","MIXED WOOD SHIELD","5","NORTHERN FORESTS",8,5,2,3,2,6,1,4
"US-Var","GRA",38.4133,-120.9508,129,15.8,559,"Csa",-8,21,"negligible","FC+SC",0.558748483707701,1,0.696320638306772,1,0.881614171581545,1,0.913011879365876,1,0.730178399631907,1,0.949988497092902,1,0.924229828083825,1,0.900042351612498,1,0.955640607353495,1,"California Central Valley grasslands","NA",8,1,"11.1.1","California Coastal Sage, Chaparral, and Oak Woodlands","11.1","MEDITERRANEAN CALIFORNIA","11","MEDITERRANEAN CALIFORNIA",3,5,5,1,2,7,15,1
"US-Vcm","ENF",35.8884,-106.5321,3030,6.4,646,"Dfb",-7,15,"CO2","FC+SC",0.361786975519243,1,0.648493146585264,1,0.719765667085653,1,0.864035284611241,1,0.731994822529479,1,0.868647872149398,1,0.858506165080505,1,0,0,0.780829143472796,1,"Colorado Rockies forests","NA",5,11,"6.2.14","Southern Rockies","6.2","WESTERN CORDILLERA","6","NORTHWESTERN FORESTED MOUNTAINS",3,5,2,3,6,6,13,NA
