"BR-Sa3","CA-ARB","CA-ARF","CA-Ca1","CA-Ca2","CA-Cbo","CA-Let","CA-LP1","CA-MA1","CA-Na1","CA-NS1","CA-NS2","CA-NS3","CA-NS4","CA-NS6","CA-NS7","CA-Qcu","CA-Qfo","CA-SCC","CA-SF1","CA-SF2","CA-SF3","CA-TP1","CA-TP2","CA-TP3","CA-TP4","CA-TPD","MX-EMg","MX-Lpa","US-ADR","US-AR1","US-AR2","US-ARM","US-Aud","US-Bar","US-Bi1","US-Bi2","US-Bkg","US-Blk","US-Bn1","US-Bn2","US-Bn3","US-Bo1","US-Bo2","US-Br1","US-Br3","US-BRG","US-BZB","US-CaV","US-CF1","US-CF2","US-CF3","US-CF4","US-ChR","US-Cop","US-CPk","US-CRT","US-Ctn","US-Dia","US-Dk1","US-Dk2","US-Elm","US-Esm","US-Fcr","US-Fmf","US-FPe","US-FR2","US-FR3","US-Fuf","US-Fwf","US-GLE","US-HBK","US-Hn2","US-IB1","US-IB2","US-ICs","US-ICs","US-Ivo","US-Jo1","US-Jo2","US-KFS","US-KLS","US-Kon","US-KUT","US-Me2","US-Me3","US-Me4","US-Me5","US-Me6","US-MOz","US-MRf","US-MtB","US-NC1","US-NC2","US-NC3","US-NC4","US-Oho","US-ONA","US-Prr","US-Rms","US-Ro1","US-Ro4","US-Ro5","US-Ro6","US-Rpf","US-Rwf","US-SCd","US-SCg","US-SCs","US-SCw","US-SdH","US-SFP","US-Slt","US-Snd","US-Snf","US-SO2","US-SO3","US-SO4","US-SRC","US-SRG","US-SRM","US-SRS","US-Sta","US-Syv","US-Ton","US-Tw3","US-Uaf","US-UMB","US-UMd","US-Var","US-WBW","US-WCr","US-Wdn","US-Wlr","US-Wrc","US-xAB","US-xAB","US-xBL","US-xBL","US-xBR","US-xBR","US-xCL","US-xCL","US-xDC","US-xDC","US-xGR","US-xGR","US-xJE","US-xJE","US-xJR","US-xJR","US-xKA","US-xKA","US-xKZ","US-xKZ","US-xMB","US-xMB","US-xML","US-xML","US-xNG","US-xNG","US-xRN","US-xSE","US-xSE","US-xSJ","US-xSJ","US-xSR","US-xSR","US-xST","US-xST","US-xTA","US-xTA","US-xTR","US-xTR","US-xUK","US-xUK","US-xUN","US-xUN"
31,49.82499975,19.499999,8.249,6.814,9.06825,17.6083333333333,6.4,22.42,7.2,33.574,18.943,13.653,36.713,32.856,13.5475,39.351,16,26.4035,31,13.5505,16,9.65,7.6875,7.4,7.85,6.4,2.96361085,3.623,2.052642999,17.5855,7.048,21.67585,11,24.4866666666667,7.7,2.2,36,9,4.6,7.7,10.0505,22.5505,14.001,27.156,31.0055,26.8423333333333,10.5275,16.95,3.553333,0.6683333,12.66,9.2883325,21.2,7.0735,6.518,48.1138,9.9,4.025,20.4515,20.6265,89.235,80.494,46.02261,26.5495,8.5,6.11,12.6,29.053,19.5175,16.8135635,13.9,1.95547435,34.35,37.1,70.4,70.2,63.788375,4.75041666666667,8.4,21.268315,36.21753,29.23818058,18.4,8.46925,5.8035,8.292,7.39,4.396233,28,20.3885,9.56666666666667,20.26355,22.1,35.3251,77.8,17.530355748,39.18595,73.6278575,1.85,26.3152,34.2582,30.09,21.73,21.677,10.16031475,3.53,7.215,11.515,5.955,13.2505,25.8,7.05,41.685,21.2871085,0.09,0.13,0.044,9.1955,6.248825,5.1601,11.3,8.853,19.7,6.1,10.342,69.992613655,4.7765,5.528,3.4356,10,31.883835,9.7195,21.05,15.7035,22.0475,21.0025,15.356,18.48,19.0358333333333,20.61125,20.7866666666667,22.46875,26.82,21.32625,19.88,21.215,25.5266666666667,26.81,11.68875,7.85666666666667,28.992,25.1075,28.27,26.975,5.52166666666667,4.99416666666667,34.405,36.2341666666667,13.2705,8.85,14.3216666666667,22.1625,25.052,3.768,3.8975,3.01,3.2,24.3845,23.8625,7.81166666666667,15.6783333333333,19.09,17.6125,37.01,31.5033333333333,23.90625,24.8891666666667
31,49.82499975,19.400001,8.2275,6.9365,9.0605,17.4208333333333,6.4,22.3905,7.175,33.5585,18.9295,13.7395,36.793,32.8055,13.56575,39.0765,16,26.429,31,13.7505,15,9.65,7.65,7.4,7.85,6.375,2.962778,3.7935,1.9449032945,17.5855,7.033,21.675,11,24.233,7.833333,2.233333,36,9,4.45,7.6,9.85,23,13.5005,27.2745,31.0785,26.8703333333333,10.515,16.9,3.5933335,0.65833335,13.12,9.298333,20.95,7.033,6.529,48.044325,10.1505,4.1,20.3575,20.739,89.235,80.4755,46.009635,26.418,8.5,6.19,12.55,28.9615,19.501,16.8020682142857,13.8,1.98451168333333,34.3,37.1,70.4,70.2,63.778745,5.01138888888889,8.6,21.24695,36.04647,29.280071575,18.45,8.36225,5.613,8.281,6.86,4.31,28,20.379,9.56666666666667,20.2507,22.1,35.2625,77.75,17.5254359856,38.9789,73.638558,1.85,26.27152,34.32268,30.07,21.85,21.663,10.29645587,3.57,7.215,11.5,6.14,13.201,25.8005,7,41.678,21.360088,0.09,0.13,0.044,9.4495,6.100525,5.1155,11.3169715,8.8635,19.75,6.2,10.353,69.9111025,4.75,5.4565,3.4338,10,31.82833,9.4025,20.75,15.6985,22.6141666666667,21.6933333333333,15.0265,18.04375,19.3666666666667,20.17,20.925,23.3175,27.09,20.685,20.0683333333333,23.0320833333333,26.847,27.7266666666667,11.8875,8.08,28.81,24.918,28.44,27.4266666666667,5.58833333333333,5.03583333333333,34.76875,36.4866666666667,13.998,9.17625,14.9391666666667,22.5275,24.843,4.02,3.99291666666667,3.005,3.22875,25.7095833333333,24.22375,9.31375,15.73925,19.955,17.381,36.97,30.0883333333333,25.88,26.5816666666667
30.5,49.849999,19.400001,8.193,7.0355,8.974,17.3,6.4,22.419,7.15,33.543,18.916,13.826,36.873,32.755,13.584,38.9655,16,26.41925,30.5,13.15,15,9.575,7.55,7.4,7.815125,6.35,2.9418055,3.9645,1.8394409195,17.611,7.013,21.658325,11,23.9755,7.95,2.283333,36.2,9,4.4,7.6,9.6505,23,13,27.3335,31.401,26.8678333333333,10.4985,17.3,3.6,0.665,13.328335,9.304999,20.6,7.006,6.6275,47.90846,10.35,4.2,20.262,20.671,89.235,80.457,45.98898,26.1925,17,6.2235,12.7,28.8475,19.455,16.8597015714286,13.8,2.01932468333333,34.2,37,70.4,70.2,63.792255,5.28354166666666,8.85,21.405,35.7484525,29.28303991,18.7,8.23083333333333,5.516,8.281,6.7135,4.28,28.2028575,20.3675,9.53333333333333,20.22375,22.05,35.15585,77.8,17.5456339464,38.68916,73.315793,1.95,26.23772,34.23376,30.055,21.945,21.65,10.258395845,3.57,7.23,11.5,6.18,13.201,25.8505,7,41.671,21.453962,0.09,0.13,0.045,9.675,5.84495,5.0039,11.4,8.806,19.677275,6.3,10.37225,69.91406,4.79025,5.552,3.4559,10,31.76767,9.132,20.45,15.637,22.6383333333333,21.5516666666667,15.295,18.13375,19.1433333333333,20.2091666666667,21.0483333333333,23.98875,27.7283333333333,21.09875,21.29,22.395,28.5208333333333,29.73,12.1433333333333,7.64666666666667,29.2495,25.0743333333333,27.55,23.6975,5.68,5.11916666666667,34.72375,36.2229166666667,13.44425,7.824,14.7275,21.98225,24.963,3.86625,3.99416666666667,3.0575,3.2775,25.658,24.29125,9.09333333333333,15.4725,20.33875,16.82275,36.93,29.89,26.7525,27.3333333333333
31,49.8500015,19.400001,8.189,7.03525,9.0795,17.275,6.3,22.362,7.125,33.519,18.9075,13.8275,36.8585,32.723,13.6115,38.926,16,26.537,30,13.201,15,9.55,7.4125,7.35,7.75,6.4,2.9394447,4.092,1.7518566675,17.66,7.005,21.6249875,11.5,23.872,8.083333,2.333333,35.95,9,4.35,7.5,9.5,23,13,27.469,31.506,26.8555,10.475,17.35,3.663333,0.64999995,13.315,9.3199995,20.3505,6.9925,6.648,47.931155,10.7,4.3,20.1485,20.403,89.235,80.457,45.894705,26.115,17.5,6.2735,12,28.7185,19.2905,16.8999909285714,14.1,2.05438445,34.15,36.9,70.45,70.25,63.78963,5.48291666666667,9.1,21.5038568,35.523365,29.286008245,18.95,8.224,5.443,8.292,6.684,4.282,28,20.3575,9.5,20.19335,21.95,35.0337,77.75,17.5320770712,38.495215,73.6492625,2.15,26.21796,34.0684,30.225,22.095,21.6655,10.32263662,3.57,7.24,11.515,6.05,13.2505,25.85,7,41.6625,21.531712,0.09,0.13,0.046,9.71,5.58935,4.87,11.4,8.728,19.75,6.4,10.408,70.00325,4.825,5.60925,3.48035,10,31.776665,8.989,20.3,15.606,22.3433333333333,21.2825,15.471,18.4133333333333,19.0883333333333,20.415,20.58375,23.6483333333333,27.8833333333333,21.51,18.2833333333333,22.0166666666667,28.62,29.425,12.3533333333333,8.125,28.582,25.414,27.3708333333333,24.73,5.76833333333333,5.20916666666667,34.555,36.1425,13.3795,8.028,15.005,22.48425,24.7125,3.8545,3.95458333333333,3.12,3.395,25.601,24.333,9.16166666666667,15.52,20.28,17.6666666666667,36.37125,29.5275,22.96125,25.77
31,49.750001,19.3,8.1335,7.0265,8.978,17.3166666666667,6.3,22.2245,7.075,33.495,18.899,13.829,36.844,32.691,13.639,38.8855,16.0505,26.683,29.5,13,15,9.525,7.4375,7.35,7.75,6.325,2.94055635,4.092,1.694258027,17.72,6.9985,21.6850125,12,23.963375,8.1833335,2.375,36.45,9,4.3,7.4,9.35,23,13,27.787,31.6435,26.83225,10.4475,18,3.7299995,0.6566666,13.258335,9.3533325,20.65,6.979,6.7005,47.88429,10.9,4.375,20.0105,20.2055,89.235,80.42,45.87999,25.893,18,6.295,12.05,28.613,19.1755,16.8467402857143,14,2.082701,34,36.8,70.45,70.2,63.7893025,5.51583333333333,9.2,21.50385695,35.33763,29.27339283,19.125,8.27425,5.3735,8.303,6.684,4.305,28,20.352,9.5,20.1605,21.8,34.89605,77.7,17.5529285016,38.253255,73.606444,2.35,26.167,34.03408,30.235,22.26,21.65,10.32452579,3.6,7.24,11.53,6.05,13.2505,25.9005,7,41.6525,21.5931115,0.09,0.13,0.0475,9.685,5.39995,4.6943,11.5,8.6355,19.7,6.4,10.45475,70.08318,4.7745,5.59,3.52325,10,31.71117,8.617,19.65,15.5915,22.175,21.235,15.595,18.4496666666667,19.195,20.78,20.82,23.5866666666667,27.454,21.24125,17.7616666666667,22.37,27.385,28.69,12.905,8.77,28.285,24.676,27.9,26.15,5.83,5.35333333333333,34.4825,36.2233333333333,12.251,8.26375,14.657,22.157,24.798,3.9275,4.01833333333333,3.20625,3.37541666666667,25.41975,24.223,8.76333333333333,15.4775,20.105,17.666,36.31,29.26,24.5966666666667,26.82
31,49.77500025,19.3,8.108,7.039,8.88425,17.3583333333333,6.2,22.123,7.125,33.466,18.858,13.8275,36.8195,32.63,13.667,38.812,16.0505,26.68175,29.5,13.2,15,9.45,7.425,7.3,7.7,6.275,2.92319465,3.9215,1.676851677,17.781,7.045,21.7054,12,23.9194166666667,7.7166665,2.4,36.3,9,4.25,7.4,9.05,23,13,27.8705,31.7055,26.8173333333333,10.408,17.85,3.8133335,0.64999995,13.148335,9.381666,20.55,6.9655,6.671,47.99107,11,4.45,19.9155,20.07,89.2535,80.383,45.934045,26.127,18,6.303,11.701,28.684,19.15,16.8417444285714,13.95,2.09841091666667,33.9,36.7,70.45,70.3,63.7869525,5.495,9.25,21.5404934,35.0594225,29.25558283,19.15,8.327,5.371,8.314,6.743,4.3,28.0971175,20.3435,9.8,20.142,21.7,34.7586,77.8,17.5584,38.014515,72.1851205,2.5,26.19924,34.06476,30.165,22.325,21.65,10.281085,3.57,7.265,11.55,6.065,13.2505,25.8505,7,41.643,25.381329,0.09,0.13,0.048,9.5045,5.269075,4.5604,11.5,8.5715,19.6,6.5,10.51525,70.0276783,4.75,5.519,3.55955,10,31.603835,8.428,19.05,15.5655,22.6691666666667,21.2425,15.502,17.78,19.2975,20.19,20.94375,23.6966666666667,27.43875,20.8975,16.7866666666667,21.99125,26.413,28.7933333333333,13.11875,8.6775,28.008,24.57625,29.3033333333333,26.75,5.87666666666667,5.44,34.49375,36.27625,12.5233333333333,8.2215,14.65,22.66675,28.402,4.15,4.07333333333333,3.28375,3.4,25.31975,24.16,9.7425,15.44875,20.1525,17.51,36.21,29.0225,23.09,25.7179166666667
30.5,49.975001,19.25,8.142,7.10975,8.8035,17.475,6.2,22.044,7.075,33.437,18.817,13.826,36.795,32.569,13.695,38.6795,16.101,26.6495,30,13.2,15,9.425,7.325,7.25,7.625,6.2,2.95930665,3.7085,1.6592465635,17.83,7.0635,21.7587625,12,23.855,8.25,2.4,36.2,9,4.3,7.3,8.6,23,13,27.8195,31.7405,26.8106666666667,10.367,17.7,3.76,0.665,13.09,9.356666,20.55,6.952,6.6475,48.1336,10.95,4.5,19.77,19.915,89.2165,80.346,45.85057,26.115,18,6.305,11.95,28.655,19.272,16.9060667857143,14,2.10269753333333,33.9,36.7,70.45,70.3,63.777955,5.42729166666667,9.2,21.515,34.8020275,29.23777283,19.15,8.37775,5.3505,8.314,6.7135,4.304,28,20.3385,9.76666666666667,20.11695,21.6,34.6241,77.8,17.5319054976,37.801515,73.509978,2.5,26.219,34.22336,30.135,22.375,21.64275,10.26698932,3.57,7.28,11.58,6.08,13.3,25.9,6.9,41.634,25.381903,0.09,0.13,0.047,9.245,5.1985,4.5842,11.6,8.4805,19.6,6.7,10.573,70.0186925,4.7025,5.5315,3.572,10,31.590165,8.1585,18.55,15.554,22.995,21.1575,15.289,18.15,19.38,20.695,21.12625,23.5241666666667,28.5533333333333,20.55,17.2825,21.6675,25.43975,27.425,11.7733333333333,8.73,27.737,24.2125,29.1083333333333,27.35,5.80333333333333,5.55666666666667,34.0875,35.945,12.6185,8.015,14.492,21.838,24.5325,3.9525,4.03333333333333,3.29,3.38833333333333,24.6675,24.2493333333333,8.82041666666667,15.44,20.43,17.43,36.61,28.9220833333333,24.2125,26.2433333333333
30,49.50000075,19.2,8.1295,7.0655,8.7115,17.5666666666667,6.3,21.973,7.1,33.437,18.858,13.814,36.7685,32.453,13.71875,38.6325,16.101,26.65175,30,13,15,9.45,7.2875,7.25,7.6,6.175,3.07500015,3.58,1.6588744805,17.9575,7.0885,21.7879125,11,23.7125416666667,8.25,2.4,36.1,9,4.25,7.3,8.65,23,13,27.743,31.7035,26.85375,10.372,17.75,3.7233335,0.66166665,13.016665,9.3749995,20.55,7.086,6.623,48.30946,10.9,4.5,19.684,19.772,89.198,80.346,45.88396,25.911,18,6.2475,12.45,28.7785,19.51,16.8020805714286,13.9,2.09085981666667,33.8,36.7,70.4,70.3,63.7930675,5.34645833333333,9.1,21.45,34.763795,29.159112,19.1,8.3705,5.342,8.314,6.6845,4.34,28,20.3325,9.74166666666667,20.08375,21.45,34.4925,77.8,17.51184,38.20295,73.8082845,2.8,26.0786,34.06476,30.295,22.27,21.62275,10.321300705,3.57,7.3,11.58,6.08,13.4,25.8005,6.9,41.627,17.832072,0.1,0.13,0.0475,9.1945,5.2577,4.60845,11.7,8.431,19.6,6.7,10.606,70.0172125,4.85725,5.484,3.5726,10,31.52667,8.0125,18.3,15.522,22.5866666666667,21.5966666666667,15.119,17.97625,19.11,21.425,22.8741666666667,23.9416666666667,27.8585,20.3941666666667,17.215,21.89,25.371,26.98625,12.4954166666667,8.87333333333333,27.439,24.504,28.9133333333333,26.506,5.8875,5.5475,34.3825,36.1816666666667,13.427,8.244,14.386,22.1725,24.838,3.91725,4.04416666666667,3.385,3.70166666666667,24.5695833333333,23.89,9.95125,15.4175,19.905,17.45375,36.70375,28.82,22.805,25.32
30,49.34999875,19.2,8.091,7.2455,8.64875,17.6666666666667,6.3,21.918,7.15,33.437,18.899,13.802,36.742,32.337,13.7425,38.6505,16.101,26.644,30.5,13,15,9.4,7.275,7.25,7.55,6.15,3.178889,3.4525,1.6913888695,18.0055,7.095,21.8058375,11,23.7484583333333,8.216667,2.3916665,35.95,9,4.3,7.3,8.75,23,14.001,27.755,31.5845,26.7751666666667,10.3535,17.65,3.63,0.65999995,13.03,9.3216665,20.85,7.0595,6.626,48.309445,10.6,4.475,19.673,19.725,89.161,80.309,45.883525,25.949,18,6.219,12.5,28.858,19.578,16.8182715714286,13.85,2.07449585,34,36.7,70.4,70.3,63.79401,5.2525,8.95,21.457,34.663205,28.675862675,19.3,8.38083333333333,5.3965,8.292,6.743,4.371,28,20.3245,9.71666666666667,20.0607,21.6,34.4379,77.8,17.4888307464,38.4132,74.234531,2.75,26.29544,34.14588,30.45,22.205,21.603,10.31382443,3.57,7.33,11.63,6.08,13.4,25.7005,6.9,41.6205,21.560278,0.1,0.13,0.0465,9.25,5.33955,4.6166,11.7,8.4235,19.531245,6.7,10.639,70.0404575,4.84775,5.43425,3.56755,10,31.405835,7.8745,18.15,15.527,23.335,21.16,15.031,17.797,18.9516666666667,19.5358333333333,23.08375,24.3675,27.7841666666667,20.2954166666667,16.37375,21.19,24.822,27.1,12.3116666666667,8.77,27.125,24.226,28.6666666666667,26.865,5.955,5.53,34.31,36.22025,13.3943333333333,10.1875,14.324,22.67,25.064,3.88375,3.97875,3.3475,3.5875,24.85375,23.6475,6.41833333333333,15.6545833333333,18.865,17.055,36.725,29.4533333333333,22.82625,25.0616666666667
30.5,49.25000125,19.2,8.125,7.23325,8.75,17.7333333333333,6.3,21.872,7.15,33.4575,18.7755,13.808,36.7595,32.482,13.777,38.632,16.101,26.6085,30.5,13.1005,15,9.35,7.25,7.25,7.6,6.1,3.17805565,3.239,1.7570244415,18.0235,7.0995,21.81335,11,24.0259583333333,8.6,2.366667,35.8,9,4.3,7.4,8.75,23,14.001,27.694,31.4775,26.82625,10.3385,17.6,3.5916665,0.6633333,12.925,9.286666,20.5,7.046,6.6525,48.378725,10.3,4.4,20.115,19.695,89.161,80.309,45.87936,26.09,18,6.1955,13.2005,28.7465,19.44,16.7934836428571,13.8,2.05317816666667,34.3,36.8,70.4,70.3,63.77172,5.15833333333333,8.8,21.3165,34.66711,28.540242675,19.05,8.43533333333333,5.454,8.27,6.743,4.4,28,20.347,9.65,20.04665,22.05,34.79615,77.8,17.46528,38.385,74.318844,2.75,26.41452,34.09388,30.395,22.2,21.6,10.320932245,3.57,7.33,11.63,6.065,13.4,25.65,6.8,41.615,21.5103435,0.1,0.13,0.046,9.2245,5.372,4.6981,11.75,8.4195,19.517435,6.6,10.61975,70.0385725,4.84725,5.4035,3.5348,10,31.34266,8.024,17.95,15.52,22.35,21.09,15.766,18.15825,18.3566666666667,19.2925,21.465,24.16,27.451,20.1645833333333,16.6,20.81,25.5925,27.555,12.6745833333333,8.59833333333333,26.85,23.972,28.3766666666667,25.408,5.83833333333333,5.34833333333333,34.15375,36.2713333333333,13.286,8.845,14.376,22.106,24.68125,4.11666666666667,4.05666666666667,3.30125,3.4335,24.296,23.482,9.50666666666667,16.53175,20.155,17.0775,37.44,30.9066666666667,22.49125,24.3858333333333
31,49.350002,19.2,8.138,7.36325,8.75325,17.8083333333333,6.3,21.8355,7.1,33.478,18.652,13.814,36.777,32.627,13.8115,38.6065,16.101,26.5575,31,13,15,9.4,7.25,7.25,7.6,6.1,3.17444485,3.1115,1.8505129805,18.0155,7.106,22.0271,11,24.182125,8.7,2.366667,35.65,9,4.35,7.4,8.7,23,15,27.78,31.4075,26.8316666666667,10.329,17.6,3.57,0.6533333,13.05333,9.278332,20.65,7.154,6.7075,48.40765,10.1505,4.325,19.8955,19.8925,89.198,80.309,45.881565,26.1445,18,6.221,12.85,28.6155,19.422,16.6950735,13.8,2.03458423333333,34.3,36.8,70.4,70.3,63.7697275,5.02125,8.7,21.21,34.692815,28.75,18.9,8.49725,5.564,8.27,7.036,4.430734,28,20.309,9.6,20.04175,22.1,35.14485,77.8,17.46528,38.35495,74.8342175,2.55,26.30532,34.02784,30.33,22.185,21.6,10.269084275,3.53,7.33,11.65,6.23,13.35,25.55,6.8,41.613,21.452727,0.09,0.13,0.045,9.0175,5.535825,4.727952336,11.7,8.4695,19.5,6.5,10.606,70.0471675,4.7915,5.3315,3.5607,10,31.328,8.1875,18.85,15.5255,22.3483333333333,21.4233333333333,15.0441666666667,18.34475,18.965,21.3875,21.24,24.7375,27.51,20.4183333333333,18.1475,21.4933333333333,26.385,26.978,12.3966666666667,8.39333333333333,27.406,23.809,27.505,26.222,5.8,5.30166666666667,35.0320833333333,36.255,13.08875,9.73375,13.955,22.018,24.298,3.92,4.005,3.25,3.409,24.3316666666667,24.2726666666667,9.60666666666667,17.05,18.9883333333333,17.0525,37.1133333333333,30.36,21.4233333333333,23.69
30.5,49.6499985,19.2,8.1595,7.4845,8.7515,17.95,6.3,21.804,7.1,33.478,18.7345,13.82,36.7485,32.708,13.78375,38.6025,16,26.55925,31,13.15,15,9.5,7.2375,7.3,7.6,6.1,3.20680585,2.983,1.938730774,17.9935,7.1035,21.9866625,11,24.27425,8.666667,2.3,35.65,9,4.45,7.5,9.5,23,15,27.618,31.294,26.816,10.334,17.55,3.495,0.65666665,12.98667,9.1949995,21.05,7.1135,6.73,48.492885,9.9,4.3,20.2215,19.864,89.198,80.346,45.90132,26.2205,18,6.165,12.3,28.562,19.451,16.6765565714286,13.8,2.01583665,34.2,36.8,70.4,70.4,63.7592025,4.82395833333333,8.6,20.9501366,34.65084,28.763329335,18.85,8.515,5.6615,8.27,7.272,4.475,28,20.4355,9.55,20.0399,22.1,35.12165,77.7,17.46528,38.77965,74.739991,2.35,26.25384,34.05384,30.265,22.145,21.6,10.283242925,3.53,7.33,11.65,6.2,13.3,25.6,6.75,41.622,21.4003565,0.09,0.13,0.045,9.0335,5.91925,4.80845,11.7,8.5275,19.5,6.5,10.57575,70.0776075,4.79,5.3565,3.5393,10,31.346,8.3745,18.85,15.535,22.0979166666667,20.6825,15.0056666666667,18.2075,19.235,20.775,21.3875,25.005,28.22375,19.83,18.15,21.725,24.94,26.4875,12.03,8.01,28.014,23.91,27.31,26.122,5.74333333333333,5.23916666666667,34.6075,36.0916666666667,12.99975,8.83625,14.55875,22.045,24.3575,3.832,3.95875,3.2125,3.4775,24.735,23.9808333333333,10.7366666666667,17.045,19.4025,18.248,37.31,30.7066666666667,22.6766666666667,25.505
30.5,49.624999,19.2,8.228,7.45675,8.7615,18.0416666666667,6.3,21.7825,7.1,33.478,18.817,13.826,36.72,32.789,13.756,38.577,16.101,26.53175,31,13.2,15,9.55,7.3,7.3,7.6,6.075,3.1976388,3.069,1.993801212,17.9605,7.0945,21.964575,11,24.270125,8.533333,2.3,35.45,9,4.55,7.5,10.101,23,15,27.56,31.307,26.8221666666667,10.339,17.45,3.468333,0.665,12.968335,9.1766665,21.1,7.1135,6.7505,48.54956,9.6505,4.25,20.393,20.2085,89.198,80.346,46.01141,26.3075,18,6.145,11.8005,28.5235,19.486,16.75,13.8,1.99890113333333,34,36.8,70.3,70.3,63.74994,4.68458333333333,8.5,20.8890879,34.62493,28.757644925,18.7,8.548,5.7825,8.27,7.45,4.5,28,20.367,9.6,20.04175,22.1,35.0655,77.7,17.46528,38.87608,74.719016,2.2,26.34588,34.11104,30.205,22.115,21.6,10.27665895,3.53,7.3,11.65,6.19,13.3,25.5,6.75,41.5885,21.363874,0.09,0.13,0.0445,9.1105,6.0237,4.8671,11.6,8.5885,19.5,6.4,10.54275,70.0916525,4.95,5.381,3.6391,10,31.304,8.543,18.95,15.5445,22.4816666666667,20.8891666666667,14.918,17.67625,19.4475,20.3041666666667,21.03625,24.06,27.7683333333333,20.552,17.17875,21.0433333333333,24.7166666666667,26.4266666666667,11.855,8.025,27.895,23.982,29.38,25.106,5.695,5.25333333333333,34.925,36.145,14.5215,8.702,14.3166666666667,22.229,26.085,3.866,3.95625,3.15375,3.38,24.5335,23.865,8.74333333333333,16.9825,19.525,17.8633333333333,37.27,30.6,25.02,26.555
30.5,49.700001,19.3,8.228,7.32625,8.76425,18.0166666666667,6.3,21.767,7.1,33.5755,18.8375,13.809,36.706,32.7515,13.72625,38.797,16.101,26.509,31,13.25,15,9.575,7.35,7.3,7.65,6.1,3.16527785,3.1965,2.026234784,17.925,7.087,21.9366625,11,24.387375,8.466667,2.283333,35.4,9,4.65,7.6,10.101,23,15,27.475,31.226,26.8136666666667,10.3385,17.5,3.423333,0.66666665,12.56,9.16,21.05,7.087,6.697,48.474845,9.55,4.2,20.4135,20.524,89.198,80.383,46.05345,26.4,18,6.1375,11.701,28.544,19.4925,16.7398207142857,13.8,1.9814484,33.85,36.9,70.25,70.2,63.7519825,4.59520833333333,8.35,21.07,34.64946,28.68835594,18.625,8.57691666666667,5.888,8.27,7.568,4.52910033333333,28,20.3135,9.55,20.0448,22.1,35.0329,77.7,17.46528,38.905,74.603346,2.15,26.35056,34.00132,30.15,22.16,21.6,10.273077395,3.5,7.3,11.65,6.18,13.2505,25.45,6.8,41.6285,21.326477,0.09,0.13,0.044,9.0635,6.0733,4.90855,11.5,8.6345,19.5971,6.3,10.50975,70.0951775,4.963,5.476,3.63735,10,31.32267,8.735,19,15.554,22.2566666666667,21.02,15.27,18.2991666666667,19.7141666666667,20.562,20.9,23.8533333333333,26.8216666666667,20.92,17.255,20.74,25.45375,27.2283333333333,11.6433333333333,8.1,28.1236666666667,24.30325,27.9904166666667,26.32,5.645,5.21666666666667,34.98,36.1275,13.5275,9.175,14.9725,22.2395833333333,24.9135,3.92166666666667,3.94,3.11125,3.34125,23.8583333333333,23.535,8.40833333333333,16.91,19.24,17.4633333333333,36.6166666666667,29.63,25.865,26.545
31,49.67499975,19.3,8.236,7.31575,8.7645,18.0208333333333,6.3,21.7535,7.1,33.673,18.858,13.792,36.692,32.714,13.6965,38.893,16.0505,26.4735,31,13.3005,15,9.6,7.3875,7.35,7.7,6.1,3.16291685,3.282,2.0555761905,17.89,7.055,21.9175,10.5,24.38775,8.4,2.2583335,35.3,9,4.7,7.6,10.101,23,15,27.728,31.0935,26.8044166666667,10.345,17.4,3.4,0.66166665,12.376665,9.163333,21.1,7.1935,6.721,48.37843,9.45,4.15,20.403,20.4555,89.1795,80.4015,46.06164,26.4715,18,6.1015,11.651,28.5315,19.493,16.7108982857143,13.8,1.96778695,34,37,70.3,70.25,63.754185,4.59041666666667,8.25,21.045,34.736745,29.0378376,18.6,8.598,5.956,8.292,7.628,4.56,28,20.3095,9.5,20.04795,22.1,35.1505,77.7,17.46528,38.92155,74.5401975,2,26.28608,33.99248,30.085,22.17,21.6,10.28356116,3.5,7.3,11.64,6.165,13.2505,25.3505,6.75,41.634,21.301267,0.09,0.13,0.044,9.0615,6.106575,4.92825,11.5,8.673,19.52972,6.2,10.47675,70.095085,4.974,5.547,3.6219,10,31.361,8.91,19.85,15.5605,22.1066666666667,21.42875,15.1883333333333,17.61,21.24,21.365,21.5058333333333,24.0504166666667,25.94,21.1625,17.30875,21.6841666666667,25.5475,25.665,11.875,7.93,27.87,24.245,25.81125,26.0858333333333,5.60333333333333,5.17666666666667,34.77375,36.3366666666667,14.303,8.44,13.7033333333333,21.4256666666667,24.6725,3.815,3.91833333333333,3.08375,3.3125,24.26,23.9196666666667,8.655,16.072,20.3,18.405,36.9333333333333,30.525,26.04375,26.425
