Site_ID,Variable,Start_Date,Height,Instrument_Model,Instrument_Model2,Comment,BASE_Version
US-Seg,SW_IN_PI_F,,2.9,,,,12-5
US-Seg,LW_IN,,2.9,,,,12-5
US-Seg,LW_IN_PI_F,,2.9,,,,12-5
US-Seg,LW_OUT,,2.9,,,,12-5
US-Seg,SW_OUT,,2.9,,,,12-5
US-Seg,RH,,2.45,,,,12-5
US-Seg,RH_PI_F,,2.45,,,,12-5
US-Seg,NETRAD,,2.9,,,,12-5
US-Seg,NETRAD_PI_F,,2.9,,,,12-5
US-Seg,TA,,2.45,,,,12-5
US-Seg,TA_PI_F,,2.45,,,,12-5
US-Seg,USTAR,,3.1,,,,12-5
US-Seg,VPD_PI,,2.45,,,,12-5
US-Seg,VPD_PI_F,,2.45,,,,12-5
US-Seg,WD,,3.1,,,,12-5
US-Seg,WS,,3.1,,,,12-5
US-Ses,CO2,,3.1,GA-Other,,LI-COR LI-7500,12-5
US-Ses,FC,,3.1,,,,12-5
US-Ses,FC_PI_F,,3.1,,,,12-5
US-Ses,FH2O,,3.1,,,,12-5
US-Ses,FH2O_PI_F,,3.1,,,,12-5
US-Ses,H,,3.1,,,,12-5
US-Ses,H_PI_F,,3.1,,,,12-5
US-Ses,LE,,3.1,,,,12-5
US-Ses,LE_PI_F,,3.1,,,,12-5
US-Ses,PPFD_IN,,3.2,,,,12-5
US-Ses,H2O,,3.1,GA-Other,,LI-COR LI-7500,12-5
US-Ses,P,,0.9,,,,12-5
US-Ses,P_PI_F,,0.9,,,,12-5
US-Ses,SW_IN,,3.2,,,,12-5
US-Ses,SW_IN_PI_F,,3.2,,,,12-5
US-Ses,LW_IN,,3.2,,,,12-5
US-Ses,LW_IN_PI_F,,3.2,,,,12-5
US-Ses,LW_OUT,,3.2,,,,12-5
US-Ses,SW_OUT,,3.2,,,,12-5
US-Ses,RH,,2.15,,,,12-5
US-Ses,RH_PI_F,,2.15,,,,12-5
US-Ses,NETRAD,,3.2,,,,12-5
US-Ses,NETRAD_PI_F,,3.2,,,,12-5
US-Ses,TA,,2.15,,,,12-5
US-Ses,TA_PI_F,,2.15,,,,12-5
US-Ses,USTAR,,3.1,,,,12-5
US-Ses,VPD_PI,,2.15,,,,12-5
US-Ses,VPD_PI_F,,2.15,,,,12-5
US-Ses,WD,,3.1,,,,12-5
US-Ses,WS,,3.1,,,,12-5
US-SFP,FC,,7,,,,2-5
US-SFP,H,,7,,,,2-5
US-SFP,LE,,7,,,,2-5
US-SFP,SWC_1_1_1,,-0.05,,,,2-5
US-SFP,SWC_1_2_1,,-0.1,,,,2-5
US-SFP,TS_1_1_1,,-0.02,,,,2-5
US-SFP,TS_1_2_1,,-0.05,,,,2-5
US-Shd,CO2_1,,4.5,,,,2-1
US-Shd,FC,,4.5,,,,2-1
US-Shd,H,,4.5,,,,2-1
US-Shd,LE,,4.5,,,,2-1
US-Shd,PA,,3.5,,,,2-1
US-Shd,SW_IN,,3.5,,,,2-1
US-Shd,SW_OUT,,3.5,,,,2-1
US-Shd,RH,,4.5,,,,2-1
US-Shd,NETRAD,,3.5,,,,2-1
US-Shd,TA,,4.5,,,,2-1
US-Shd,WD,,4.5,,,,2-1
US-Shd,WS,,4.5,,,,2-1
US-Skr,CO2_1,,27,,,,1-1
US-Skr,FC,,27,,,,1-1
US-Skr,G,,-0.1,,,,1-1
US-Skr,H,,27,,,,1-1
US-Skr,H2O,,27,,,,1-1
US-Skr,LE,,27,,,,1-1
US-Skr,PPFD_IN,,27,,,,1-1
US-Skr,SW_IN,,27,,,,1-1
US-Skr,LW_IN,,27,,,,1-1
US-Skr,LW_OUT,,27,,,,1-1
US-Skr,SW_OUT,,27,,,,1-1
US-Skr,RH,,27,,,,1-1
US-Skr,NETRAD,,27,,,,1-1
US-Skr,TA,,27,,,,1-1
US-Skr,TS_1,,-0.02,,,,1-1
US-Skr,TS_2,,-0.1,,,,1-1
US-Skr,VPD_PI,,27,,,,1-1
US-Skr,WD,,27,,,,1-1
US-Skr,WS,,27,,,,1-1
US-Slt,CO2_1,,19,,,,5-1
US-Slt,FC,,19,,,,5-1
US-Slt,G,,-0.1,,,,5-1
US-Slt,H,,19,,,,5-1
US-Slt,LE,,19,,,,5-1
US-Slt,PPFD_IN,,17,,,,5-1
US-Slt,PA,,2,,,,5-1
US-Slt,SW_IN,,17,,,,5-1
US-Slt,LW_IN,,17,,,,5-1
US-Slt,LW_OUT,,17,,,,5-1
US-Slt,SW_OUT,,17,,,,5-1
US-Slt,RH,,17,,,,5-1
US-Slt,NETRAD,,17,,,,5-1
US-Slt,TA,,17,,,,5-1
US-Slt,TS_1,,-0.05,,,,5-1
US-Slt,USTAR,,19,,,,5-1
US-Slt,VPD_PI,,17,,,,5-1
US-Slt,WD,,17,,,,5-1
US-Slt,WS,,17,,,,5-1
US-Snd,CO2_1,,2.81,GA-Other,,LI-COR LI-7500,2-1
US-Snd,FC,,2.81,,,,2-1
US-Snd,G,,-0.01,,,,2-1
US-Snd,H,,2.81,,,,2-1
US-Snd,H2O,,2.81,GA-Other,,LI-COR LI-7500,2-1
US-Snd,LE,,2.81,,,,2-1
US-Snd,PPFD_IN,,2.68,RAD-Other,,Kipp and Zonen PAR-LITE,2-1
US-Snd,PPFD_DIF,,2.0,RAD-Other,,Kipp and Zonen PAR-LITE,2-1
US-Snd,PPFD_OUT,,2.42,RAD-Other,,Kipp and Zonen PAR-LITE,2-1
US-Snd,P,,2.55,,,,2-1
US-Snd,SW_IN,,2.55,RAD-Other,,Kipp and Zonen CNR1,2-1
US-Snd,RH,,2.6,RH-Other,,Vaisala HMP45C,2-1
US-Snd,NETRAD,,2.55,,,,2-1
US-Snd,SWC_1,,-0.1,,,,2-1
US-Snd,SWC_2,,-0.2,,,,2-1
US-Snd,TS_2,,-0.16,,,,2-1
US-Snd,TA,,2.6,TEMP-Other,,Vaisala HMP45C,2-1
US-Snd,TS_1,,-0.08,,,,2-1
US-Snd,USTAR,,3.16,,,,2-1
US-Snd,VPD_PI,,2.6,,,,2-1
US-Snd,WD,,3.16,,,,2-1
US-Snd,WS,,3.16,WIND-Other,,Gill Windmaster Pro,2-1
US-SO2,CO2_1,,4.5,GA-Other,,LI-7500 open path IRGA 4.5m,1-1
US-SO2,FC,,4.5,,,,1-1
US-SO2,G,,-0.08,,,,1-1
US-SO2,H,,4.5,,,,1-1
US-SO2,H2O,,4.5,GA-Other,,LI-7500 open path IRGA 4.5m,1-1
US-SO2,LE,,4.5,,,,1-1
US-SO2,PPFD_IN,,2.5,,,,1-1
US-SO2,P,,.2,,,,1-1
US-SO2,PA,,1,PRES-Other,,Vaisala PTB100A 1m,1-1
US-SO2,SW_IN,,2.5,RAD-Other,,Licor Pyranometer 2.5m,1-1
US-SO2,RH,,2.4,RH-Other,,Vaisala HMP45 2.4m,1-1
US-SO2,NETRAD,,2,,,,1-1
US-SO2,TA,,2.4,TEMP-Other,,Vaisala HMP45 2.4m,1-1
US-SO2,USTAR,,4.5,,,,1-1
US-SO2,VPD_PI,,2.4,,,,1-1
US-SO2,WD,,4.5,,,,1-1
US-SO2,WS,,4.5,WIND-Other,,Gill Wind Master Pro 4.5m,1-1
US-SP1,FC,,32,,,,4-1
US-SP1,G,,-0.1,,,,4-1
US-SP1,H,,32,,,,4-1
US-SP1,LE,,32,,,,4-1
US-SP1,PPFD_IN,,32,,,,4-1
US-SP1,SW_IN,,32,,,,4-1
US-SP1,RH,,30,,,,4-1
US-SP1,NETRAD,,32,,,,4-1
US-SP1,TA,,30.0,,,,4-1
US-SP1,TS_1,,-0.05,,,,4-1
US-SP1,USTAR,,32,,,,4-1
US-SP1,VPD_PI,,32,,,,4-1
US-SP1,WD,,32,,,,4-1
US-SP1,WS,,30,,,,4-1
US-SP2,G,,-0.1,,,,3-1
US-SP2,TS_1,,-0.05,,,,3-1
US-SP3,G,,-0.1,,,,3-1
US-SP3,TS_1,,-0.05,,,,3-1
US-SP4,FC,,14,,,,3-5
US-SP4,G,,-0.1,,,,3-5
US-SP4,H,,14,,,,3-5
US-SP4,LE,,14,,,,3-5
US-SP4,PPFD_IN,,14,,,,3-5
US-SP4,SW_IN,,14,,,,3-5
US-SP4,RH,,30,,,,3-5
US-SP4,NETRAD,,14,,,,3-5
US-SP4,TA,,30.0,,,,3-5
US-SP4,WS,,30,,,,3-5
US-SRC,CO2,,3.75,GA-Other,,LI7500,6-5
US-SRC,FC_1_1_1,,3.75,,,,6-5
US-SRC,H,,3.75,,,,6-5
US-SRC,H2O,,3.75,,,,6-5
US-SRC,LE,,3.75,,,,6-5
US-SRC,G,,-0.05,SOIL_H-Other,,Huseflux sensor,6-5
US-SRC,P,,1,PREC-Other,,tipping bucket rain gage,6-5
US-SRC,PA,,3.75,PRES-Other,,LI7500,6-5
US-SRC,SW_IN,,2.75,,,,6-5
US-SRC,LW_IN,,2.75,,,,6-5
US-SRC,LW_OUT,,2.75,,,,6-5
US-SRC,SW_OUT,,2.75,,,,6-5
US-SRC,RH,,3.3,RH-Other,,HMP sensor,6-5
US-SRC,NETRAD,,2.75,,,,6-5
US-SRC,SWC_1_1_1,,-0.025,,,,6-5
US-SRG,G,,-0.05,SOIL_H-Plate,,,6-5
US-SRG,H,,3.25,SA-Campbell CSAT-3,,,6-5
US-SRC,SWC_1_2_1,,-0.125,,,,6-5
US-SRG,LE,,3.25,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,6-5
US-SRC,TA,,3.3,TEMP-Other,,HMP sensor,6-5
US-SRC,TS,,-0.05,,,,6-5
US-SRC,USTAR,,3.75,,,,6-5
US-SRC,VPD_PI,,3.3,,,,6-5
US-SRG,CO2,,3.25,GA_OP-LI-COR LI-7500,,,6-5
US-SRG,FC,,3.25,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,6-5
US-SRC,WD,,3.3,WIND-Other,,RM Young Wind Sensor,6-5
US-SRC,WS,,3.3,WIND-Other,,RM Young Wind Sensor,6-5
US-SRG,H2O,,3.25,GA_OP-LI-COR LI-7500,,,6-5
US-SRG,PPFD_IN,,3.5,RAD-PAR Quantum,,,6-5
US-SRG,PPFD_OUT,,3.5,RAD-PAR Quantum,,,6-5
US-SRG,P,,1,PREC-WeightGauge,,,6-5
US-SRG,PA,,3.25,GA_OP-LI-COR LI-7500,,,6-5
US-SRG,SW_IN,,2.6,RAD-Pyrrad-SW+LW,,,6-5
US-SRG,LW_IN,,2.6,RAD-Pyrrad-SW+LW,,,6-5
US-SRG,LW_OUT,,2.6,RAD-Pyrrad-SW+LW,,,6-5
US-SRG,SW_OUT,,2.6,RAD-Pyrrad-SW+LW,,,6-5
US-SRG,RH_1_1_1,,2.9,RH-Capac,,,6-5
US-SRG,NETRAD,,2.6,RAD-Pyrrad-SW+LW,,,6-5
US-SRG,SWC_1_1_1,,-.05,SWC-TDR,,,6-5
US-SRG,SWC_2_1_1,,-.05,SWC-TDR,,,6-5
US-SRG,SWC_2_2_1,,-0.1,SWC-TDR,,,6-5
US-SRG,SWC_2_3_1,,-0.2,SWC-TDR,,,6-5
US-SRG,SWC_2_4_1,,-0.3,SWC-TDR,,,6-5
US-SRG,SWC_2_5_1,,-0.45,SWC-TDR,,,6-5
US-SRM,LE,,7.82,GA_OP-LI-COR LI-7500,SA-Campbell CSAT-3,,18-5
US-SRM,PPFD_IN,,8.3,RAD-PAR Quantum,,,18-5
US-SRM,PPFD_OUT,,7.1,RAD-PAR Quantum,,,18-5
US-SRG,SWC_1_2_1,,-0.1,SWC-TDR,,,6-5
US-SRG,SWC_1_3_1,,-0.2,SWC-TDR,,,6-5
US-SRG,SWC_1_4_1,,-0.3,SWC-TDR,,,6-5
US-SRG,SWC_1_5_1,,-0.45,SWC-TDR,,,6-5
US-SRG,SWC_1_6_1,,-0.75,SWC-TDR,,,6-5
US-SRG,TA_1_1_1,,2.9,TEMP-ElectResis,,,6-5
US-SRG,TS_1_1_1,,-0.04,TEMP-TCouple,,,6-5
US-SRG,TS_2_1_1,,-0.04,TEMP-TCouple,,,6-5
US-SRG,TS_2_2_1,,-0.08,TEMP-TCouple,,,6-5
US-SRG,TS_1_3_1,,-0.18,TEMP-TCouple,,,6-5
US-SRG,TS_1_4_1,,-0.28,TEMP-TCouple,,,6-5
US-SRG,TS_1_5_1,,-0.45,TEMP-TCouple,,,6-5
US-SRG,TS_1_6_1,,-0.75,TEMP-TCouple,,,6-5
US-SRG,TS_1_2_1,,-0.08,TEMP-TCouple,,,6-5
US-SRG,T_SONIC,,3.25,SA-Campbell CSAT-3,,,6-5
US-SRG,USTAR,,3.25,SA-Campbell CSAT-3,,,6-5
US-SRG,WD_1_1_1,,3.25,SA-Campbell CSAT-3,,,6-5
US-SRG,WS_1_1_1,,3.25,SA-Campbell CSAT-3,,,6-5
US-SRM,CO2,,7.82,GA_OP-LI-COR LI-7500,,,18-5
US-SRM,FC,,7.82,,,,18-5
US-SRM,G_PI_1_1_A,,-0.025,SOIL_H-Plate,,,18-5
US-SRM,H,,7.82,SA-Campbell CSAT-3,,,18-5
US-SRM,H2O,,7.82,GA_OP-LI-COR LI-7500,,,18-5
US-SRM,P,,0.5,PREC-WeightGauge,,,18-5
US-SRM,PA,,7.82,GA_OP-LI-COR LI-7500,,,18-5
US-SRM,SW_IN,,7.1,RAD-Pyrrad-SW+LW,,,18-5
US-SRM,LW_IN,,7.1,RAD-Pyrrad-SW+LW,,,18-5
US-SRM,LW_OUT,,7.1,RAD-Pyrrad-SW+LW,,,18-5
US-SRM,SW_OUT,,7.1,RAD-Pyrrad-SW+LW,,,18-5
US-SRM,RH_1_1_1,,6,RH-Capac,,,18-5
US-SRM,NETRAD,,7.1,RAD-Pyrrad-SW+LW,,,18-5
US-SRM,SWC_PI_1_1_A,,-0.05,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_2_A,,-0.1,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_7_A,,-1,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_8_A,,-1.3,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_3_A,,-0.2,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_4_A,,-0.3,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_5_A,,-0.5,SWC-TDR,,,18-5
US-SRM,SWC_PI_1_6_A,,-0.7,SWC-TDR,,,18-5
US-SRM,TA_1_1_1,,6,TEMP-ElectResis,,,18-5
US-SRM,TA_1_2_1,,2,TEMP-ElectResis,,,18-5
US-SRM,T_CANOPY_1_1_1,,7,TEMP-Other,,,18-5
US-SRM,T_CANOPY_2_1_1,,7,TEMP-Other,,,18-5
US-SRM,T_SONIC,,7.82,SA-Campbell CSAT-3,,,18-5
US-SRM,USTAR,,7.82,SA-Campbell CSAT-3,,,18-5
US-SRM,TS_PI_1_1_A,,-0.05,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_2_A,,-0.1,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_7_A,,-1,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_8_A,,-1.3,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_3_A,,-0.2,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_4_A,,-0.3,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_5_A,,-0.5,TEMP-TCouple,,,18-5
US-SRM,TS_PI_1_6_A,,-0.7,TEMP-TCouple,,,18-5
US-SRM,WD_1_1_1,,7.8,SA-Campbell CSAT-3,,,18-5
US-SRM,WD_1_2_1,,3.5,WIND-VaneAn,,,18-5
US-SRM,WS_1_1_1,,7.8,SA-Campbell CSAT-3,,,18-5
US-SRM,WS_1_2_1,,3.5,WIND-CupAn,,,18-5
US-Sta,CO2,,3,,,,2-5
US-Sta,FC,,3,SA-Other,,CSAT/LI7500,2-5
US-Sta,G_1_1_1,,-0.05,,,,2-5
US-Sta,WS,,3,,,,2-5
US-Sta,H,,3,SA-Other,,CSAT/LI7500,2-5
US-Sta,H2O,,3,,,,2-5
US-Sta,LE,,3,SA-Other,,CSAT/LI7500,2-5
US-Sta,PPFD_IN,,3,,,,2-5
US-Sta,PA,,1,,,,2-5
US-Sta,RH,,3,,,,2-5
US-Sta,SWC_1_2_1,,-0.45,,,,2-5
US-Sta,TA,,2,,,,2-5
US-Sta,TS_1_1_1,,-0.1,TEMP-Other,,Thermocouple,2-5
US-Sta,TS_1_2_1,,-0.2,TEMP-Other,,Thermocouple,2-5
US-Sta,USTAR,,3,WIND-Other,,CSAT,2-5
US-Sta,VPD_PI,,3,,,,2-5
US-Sta,WD,,3,WIND-Other,,CSAT,2-5
US-SuM,CO2,,,GA-Other,,li7500_1,2-5
US-SuM,G,,-0.05,,,,2-5
US-SuM,H2O,,,GA-Other,,li7500_1,2-5
US-SuM,TS,,-0.05,,,,2-5
US-SuS,CO2,,,GA-Other,,li7500_1,2-5
US-SuS,G,,-0.05,,,,2-5
US-SuS,H2O,,,GA-Other,,li7500_1,2-5
US-SuS,TS_1_1_1,,-0.05,,,,2-5
US-SuS,TS_1_2_1,,-0.2,,,,2-5
US-SuW,CO2,,,GA-Other,,li7500_1,2-5
US-SuW,G,,-0.05,,,,2-5
US-SuW,H2O,,,GA-Other,,li7500_1,2-5
US-SuW,TS,,-0.2,,,,2-5
US-Syv,APAR,,,RAD-PAR Quantum,,,12-5
US-Syv,CO2_1_7_1,,0.6,GA_CP-LI-COR LI-6252,,,12-5
US-Syv,CO2_1_6_1,,1.8,GA_CP-LI-COR LI-6252,,,12-5
US-Syv,CO2_1_3_1,,14,GA_CP-LI-COR LI-6252,,,12-5
US-Syv,CO2_1_2_1,,21,GA_CP-LI-COR LI-6252,,,12-5
US-Syv,CO2_1_5_1,,3,GA_CP-LI-COR LI-6252,,,12-5
US-Syv,CO2_1_1_1,,36,GA_CP-LI-COR LI-6262,,,12-5
US-Syv,CO2_1_4_1,,7.6,GA_CP-LI-COR LI-6252,,,12-5
US-Syv,FC_1_2_1,,,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,12-5
US-Syv,FC_1_1_1,,36,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,12-5
US-Syv,FC_DF_1_1_1,,,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,G,,-0.075,SOIL_H-Plate,,,12-5
US-Syv,FH2O_DF,,,GA_OP-LI-COR LI-7500A,,lity Flag for H2O flux,12-5
US-Syv,H_1_2_1,,,SA-Campbell CSAT-3,,,12-5
US-Syv,H_1_1_1,,36,SA-Campbell CSAT-3,,,12-5
US-Syv,H_DF_1_1_1,,,SA-Campbell CSAT-3,,,12-5
US-Syv,H2O_1_2_1,,12.2,RH-ElecRes,,,12-5
US-Syv,H2O_1_4_1,,2,RH-ElecRes,,,12-5
US-Syv,H2O_1_1_1,,36,RH-ElecRes,,,12-5
US-Syv,H2O_1_3_1,,7.6,RH-ElecRes,,,12-5
US-Syv,LE_1_2_1,,,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,12-5
US-Syv,LE_1_1_1,,36,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,12-5
US-Syv,LE_DF_1_1_1,,,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,NEE_PI,,36,GA_CP-LI-COR LI-6262,SA-Campbell CSAT-3,,12-5
US-Syv,NEE_PI_DF,,36,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,NEE_PI_F,,,GA_OP-LI-COR LI-7500A,SA-Campbell CSAT-3,,12-5
US-Syv,PPFD_IN_1_4_1,,1,RAD-PAR Quantum,,,12-5
US-Syv,PPFD_IN_1_2_1,,12,RAD-PAR Quantum,,,12-5
US-Syv,PPFD_IN_1_1_1,,36,RAD-PAR Quantum,,,12-5
US-Syv,PPFD_IN_1_3_1,,6,RAD-PAR Quantum,,,12-5
US-Syv,PPFD_DIF,,36,,,,12-5
US-Syv,P,,,PREC-TipBucGauge,,,12-5
US-Syv,P_CUM,,,PREC-TipBucGauge,,,12-5
US-Syv,PA,,36,PRES-ElectBar,,,12-5
US-Syv,SW_IN,,36,RAD-Pyrrad-SW+LW,,CNR4,12-5
US-Syv,LW_IN,,36,RAD-Pyrrad-SW+LW,,CNR4,12-5
US-Syv,SW_OUT,,36,RAD-Pyrrad-SW+LW,,CNR4,12-5
US-Syv,RH,,36,RH-ElecRes,,,12-5
US-Syv,LW_OUT,,36,RAD-Pyrrad-SW+LW,,CNR4,12-5
US-Syv,NETRAD,,36,RAD-Net radiometer,,Kipp and Zonen CNR4 4-component radiometer installed in 2012,12-5
US-Syv,SH,,,TEMP-TCouple,,,12-5
US-Syv,SLE,,,RH-ElecRes,,,12-5
US-Syv,SWC_1_1_1,,-0.05,SWC-TDR,,,12-5
US-Syv,SWC_2_2_1,,-0.1,SWC-TDR,,,12-5
US-Syv,SWC_2_3_1,,-0.2,SWC-TDR,,,12-5
US-Syv,SWC_1_2_1,,-0.1,SWC-TDR,,,12-5
US-Syv,SWC_1_5_1,,-1,SWC-TDR,,,12-5
US-WCr,CO2_1_2_1,20170808,21.3,GA_SR-LI-COR LI-840A,,,18-5
US-Syv,SWC_1_3_1,,-0.2,SWC-TDR,,,12-5
US-Syv,SWC_1_4_1,,-0.5,SWC-TDR,,,12-5
US-Syv,TA_1_13_1,,0.05,TEMP-TCouple,,,12-5
US-Syv,TA_1_12_1,,0.25,TEMP-TCouple,,,12-5
US-Syv,TA_1_11_1,,0.5,TEMP-TCouple,,,12-5
US-Syv,TA_1_10_1,,0.6,TEMP-TCouple,,,12-5
US-Syv,TA_1_9_1,,1,TEMP-TCouple,,,12-5
US-Syv,TA_1_8_1,,1.8,TEMP-ElectResis,,,12-5
US-Syv,TA_1_6_1,,10,TEMP-TCouple,,,12-5
US-Syv,TA_1_5_1,,15,TEMP-TCouple,,,12-5
US-Syv,TA_1_4_1,,20,TEMP-ElectResis,,,12-5
US-Syv,TA_1_3_1,,23,TEMP-TCouple,,,12-5
US-Syv,TA_1_2_1,,30,TEMP-TCouple,,,12-5
US-Syv,TA_1_1_1,,36,TEMP-ElectResis,,,12-5
US-Syv,TA_1_7_1,,7.6,TEMP-TCouple,,,12-5
US-Syv,TS_1_1_1,,-0,TEMP-TCouple,,,12-5
US-Syv,TS_1_3_1,,-0.1,TEMP-TCouple,,,12-5
US-Syv,TS_1_6_1,,-1,TEMP-TCouple,,,12-5
US-Syv,TS_1_4_1,,-0.2,TEMP-TCouple,,,12-5
US-Syv,TS_1_2_1,,-0.05,TEMP-TCouple,,,12-5
US-Syv,TS_1_5_1,,-0.5,TEMP-TCouple,,,12-5
US-Syv,USTAR_2_1_1,,36,SA-Campbell CSAT-3,,,12-5
US-Syv,USTAR_1_1_1,,36,SA-Campbell CSAT-3,,,12-5
US-Syv,USTAR_DF_1_1_1,,,SA-Campbell CSAT-3,,,12-5
US-Syv,VPD_PI,,36,RH-ElecRes,,,12-5
US-Syv,WD_1_2_1,,20,WIND-VaneAn,,,12-5
US-Syv,WD_1_1_1,,36,SA-Campbell CSAT-3,,,12-5
US-Syv,WS_1_2_1,,20,WIND-CupAn,,,12-5
US-Syv,WS_1_1_1,,36,SA-Campbell CSAT-3,,,12-5
US-Ton,CO2_1_1_1,,23.5,GA_OP-LI-COR LI-7500,,,11-5
US-Ton,CO2_1_2_1,,2,GA_OP-LI-COR LI-7500,,,11-5
US-Ton,FC_1_1_1,,23.5,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,FC_1_2_1,,2,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,FC_QC_1_2_1,,2,,,,11-5
US-Ton,FC_QC_1_1_1,,23.5,,,,11-5
US-Ton,SG_1_1_1,,-0.01,SOIL_H-Plate,,,11-5
US-Ton,G_PI_F_1_2_1,,-0.01,SOIL_H-Plate,,,11-5
US-Ton,GPP_PI_F_1_2_1,,2,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,GPP_PI_F_1_1_1,,23.5,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,H_1_1_1,,23.5,SA-Gill Windmaster Pro,,,11-5
US-Ton,H_1_2_1,,2,SA-Gill Windmaster Pro,,,11-5
US-Ton,H_PI_F_1_1_1,,23.5,SA-Gill Windmaster Pro,,,11-5
US-Ton,H_PI_F_1_2_1,,2,SA-Gill Windmaster Pro,,,11-5
US-Ton,LE_1_1_1,,23.5,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,LE_1_2_1,,2,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,LE_PI_F_1_1_1,,23.5,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,LE_PI_F_1_2_1,,2,GA_OP-LI-COR LI-7500,SA-Gill Windmaster Pro,,11-5
US-Ton,NEE_PI_F_1_2_1,,,,SA-Gill R2,,11-5
US-Ton,NEE_PI_F_1_1_1,,,,SA-Gill R2,,11-5
US-Ton,PPFD_IN,,23.5,RAD-PAR Quantum,,,11-5
US-Ton,PPFD_IN_PI_F,,23.5,RAD-PAR Quantum,,,11-5
US-Ton,PPFD_OUT,,23.5,RAD-PAR Quantum,,,11-5
US-Ton,P_1_1_1,,23.5,PREC-TipBucGauge,,,11-5
US-Ton,P_PI_F_1_1_1,,23.5,PREC-TipBucGauge,,,11-5
US-Ton,P_PI_F_1_2_1,,2,PREC-TipBucGauge,,,11-5
US-Ton,PA_1_1_1,,23.5,PRES-ElectBar,,,11-5
US-Ton,PA_1_2_1,,2,PRES-ElectBar,,,11-5
US-Ton,PA_PI_F_1_1_1,,23.5,PRES-ElectBar,,,11-5
US-Ton,PA_PI_F_1_2_1,,2,PRES-ElectBar,,,11-5
US-Ton,RECO_PI_F_1_2_1,,2,,SA-Gill R2,,11-5
US-Ton,SW_IN,,23.5,RAD-SW Pyran Class1,,,11-5
US-Ton,SW_IN_PI_F,,23.5,RAD-SW Pyran Class1,,,11-5
US-Ton,RH_1_1_1,,23.5,RH-Capac,,,11-5
US-Ton,RH_1_2_1,,2,RH-Capac,,,11-5
US-Ton,RECO_PI_F_1_1_1,,23.5,,SA-Gill R2,,11-5
US-Ton,RH_PI_F_1_1_1,,23.5,RH-Capac,,,11-5
US-Ton,RH_PI_F_1_2_1,,2,RH-Capac,,,11-5
US-Ton,NETRAD,,23.5,RAD-Net radiometer,,,11-5
US-Ton,NETRAD_PI_F,,23.5,RAD-Net radiometer,,,11-5
US-Ton,SC_PI_F_1_1_1,,23.5,GA_OP-LI-COR LI-7500,,GA_SR-LI-COR LI-820; GA_SR-LI-COR LI-840,11-5
US-Ton,T_SONIC_SIGMA_1_1_1,20170524,23.5,SA-Gill Windmaster,,,11-5
US-Ton,SC_PI_F_1_2_1,,2,GA_OP-LI-COR LI-7500,,GA_SR-LI-COR LI-820; GA_SR-LI-COR LI-840,11-5
US-Ton,SWC_1_1_1,,-0,SWC-TDR,,,11-5
US-Ton,SWC_1_2_1,,-0.2,SWC-TDR,,,11-5
US-Ton,SWC_1_3_1,,-0.5,SWC-TDR,,,11-5
US-Ton,SWC_PI_F_1_1_1,,-0,SWC-TDR,,,11-5
US-Ton,SWC_PI_F_1_2_1,,-0.2,SWC-TDR,,,11-5
US-Ton,SWC_PI_F_1_3_1,,-0.5,SWC-TDR,,,11-5
US-Ton,TA_1_1_1,,23.5,TEMP-ElectResis,,,11-5
US-Ton,TA_1_2_1,,2,TEMP-ElectResis,,,11-5
US-Ton,TA_PI_F_1_1_1,,23.5,TEMP-ElectResis,,,11-5
US-Ton,TA_PI_F_1_2_1,,2,TEMP-ElectResis,,,11-5
